timestamp,meter_type,usage,unit
2024-10-07 14:00:00,water,15.688,L
2024-10-07 15:00:00,electricity,1.387,kWh
2024-10-07 15:00:00,water,19.717,L
2024-10-07 16:00:00,electricity,1.427,kWh
2024-10-07 16:00:00,water,22.199,L
2024-10-07 17:00:00,electricity,2.455,kWh
2024-10-07 17:00:00,water,39.152,L
2024-10-07 18:00:00,electricity,3.073,kWh
2024-10-07 18:00:00,water,42.464,L
2024-10-07 19:00:00,electricity,2.132,kWh
2024-10-07 19:00:00,water,36.799,L
2024-10-07 20:00:00,electricity,1.97,kWh
2024-10-07 20:00:00,water,37.111,L
2024-10-07 21:00:00,electricity,2.283,kWh
2024-10-07 21:00:00,water,25.446,L
2024-10-07 22:00:00,electricity,1.113,kWh
2024-10-07 22:00:00,water,26.989,L
2024-10-07 23:00:00,electricity,1.123,kWh
2024-10-07 23:00:00,water,26.013,L
2024-10-08 00:00:00,electricity,0.475,kWh
2024-10-08 00:00:00,water,2.616,L
2024-10-08 01:00:00,electricity,0.479,kWh
2024-10-08 01:00:00,water,2.976,L
2024-10-08 02:00:00,electricity,0.478,kWh
2024-10-08 02:00:00,water,3.1,L
2024-10-08 03:00:00,electricity,0.555,kWh
2024-10-08 03:00:00,water,2.907,L
2024-10-08 04:00:00,electricity,0.501,kWh
2024-10-08 04:00:00,water,3.14,L
2024-10-08 05:00:00,electricity,0.519,kWh
2024-10-08 05:00:00,water,3.295,L
2024-10-08 06:00:00,electricity,1.869,kWh
2024-10-08 06:00:00,water,50.415,L
2024-10-08 07:00:00,electricity,1.584,kWh
2024-10-08 07:00:00,water,54.104,L
2024-10-08 08:00:00,electricity,1.671,kWh
2024-10-08 08:00:00,water,43.221,L
2024-10-08 09:00:00,electricity,1.779,kWh
2024-10-08 09:00:00,water,37.634,L
2024-10-08 10:00:00,electricity,1.064,kWh
2024-10-08 10:00:00,water,18.774,L
2024-10-08 11:00:00,electricity,1.005,kWh
2024-10-08 11:00:00,water,22.069,L
2024-10-08 12:00:00,electricity,1.366,kWh
2024-10-08 12:00:00,water,16.97,L
2024-10-08 13:00:00,electricity,1.385,kWh
2024-10-08 13:00:00,water,19.484,L
2024-10-08 14:00:00,electricity,1.592,kWh
2024-10-08 14:00:00,water,19.503,L
2024-10-08 15:00:00,electricity,1.341,kWh
2024-10-08 15:00:00,water,18.414,L
2024-10-08 16:00:00,electricity,1.428,kWh
2024-10-08 16:00:00,water,18.015,L
2024-10-08 17:00:00,electricity,2.33,kWh
2024-10-08 17:00:00,water,33.345,L
2024-10-08 18:00:00,electricity,2.447,kWh
2024-10-08 18:00:00,water,27.233,L
2024-10-08 19:00:00,electricity,2.772,kWh
2024-10-08 19:00:00,water,32.497,L
2024-10-08 20:00:00,electricity,1.871,kWh
2024-10-08 20:00:00,water,35.744,L
2024-10-08 21:00:00,electricity,2.474,kWh
2024-10-08 21:00:00,water,25.463,L
2024-10-08 22:00:00,electricity,1.602,kWh
2024-10-08 22:00:00,water,22.222,L
2024-10-08 23:00:00,electricity,1.357,kWh
2024-10-08 23:00:00,water,21.099,L
2024-10-09 00:00:00,electricity,0.615,kWh
2024-10-09 00:00:00,water,2.679,L
2024-10-09 01:00:00,electricity,0.495,kWh
2024-10-09 01:00:00,water,3.236,L
2024-10-09 02:00:00,electricity,0.526,kWh
2024-10-09 02:00:00,water,3.489,L
2024-10-09 03:00:00,electricity,0.53,kWh
2024-10-09 03:00:00,water,3.383,L
2024-10-09 04:00:00,electricity,0.411,kWh
2024-10-09 04:00:00,water,3.218,L
2024-10-09 05:00:00,electricity,0.466,kWh
2024-10-09 05:00:00,water,2.469,L
2024-10-09 06:00:00,electricity,1.528,kWh
2024-10-09 06:00:00,water,43.101,L
2024-10-09 07:00:00,electricity,1.857,kWh
2024-10-09 07:00:00,water,55.515,L
2024-10-09 08:00:00,electricity,1.866,kWh
2024-10-09 08:00:00,water,51.059,L
2024-10-09 09:00:00,electricity,1.772,kWh
2024-10-09 09:00:00,water,36.697,L
2024-10-09 10:00:00,electricity,1.429,kWh
2024-10-09 10:00:00,water,17.88,L
2024-10-09 11:00:00,electricity,1.298,kWh
2024-10-09 11:00:00,water,18.784,L
2024-10-09 12:00:00,electricity,1.479,kWh
2024-10-09 12:00:00,water,16.354,L
2024-10-09 13:00:00,electricity,1.321,kWh
2024-10-09 13:00:00,water,13.012,L
2024-10-09 14:00:00,electricity,1.328,kWh
2024-10-09 14:00:00,water,18.213,L
2024-10-09 15:00:00,electricity,1.285,kWh
2024-10-09 15:00:00,water,16.298,L
2024-10-09 16:00:00,electricity,1.41,kWh
2024-10-09 16:00:00,water,16.307,L
2024-10-09 17:00:00,electricity,2.276,kWh
2024-10-09 17:00:00,water,35.904,L
2024-10-09 18:00:00,electricity,2.608,kWh
2024-10-09 18:00:00,water,36.898,L
2024-10-09 19:00:00,electricity,2.107,kWh
2024-10-09 19:00:00,water,37.459,L
2024-10-09 20:00:00,electricity,2.115,kWh
2024-10-09 20:00:00,water,33.522,L
2024-10-09 21:00:00,electricity,2.539,kWh
2024-10-09 21:00:00,water,21.905,L
2024-10-09 22:00:00,electricity,1.308,kWh
2024-10-09 22:00:00,water,17.755,L
2024-10-09 23:00:00,electricity,1.26,kWh
2024-10-09 23:00:00,water,23.34,L
2024-10-10 00:00:00,electricity,0.575,kWh
2024-10-10 00:00:00,water,1.972,L
2024-10-10 01:00:00,electricity,0.496,kWh
2024-10-10 01:00:00,water,2.896,L
2024-10-10 02:00:00,electricity,0.517,kWh
2024-10-10 02:00:00,water,3.331,L
2024-10-10 03:00:00,electricity,0.602,kWh
2024-10-10 03:00:00,water,2.619,L
2024-10-10 04:00:00,electricity,0.609,kWh
2024-10-10 04:00:00,water,3.258,L
2024-10-10 05:00:00,electricity,0.611,kWh
2024-10-10 05:00:00,water,3.416,L
2024-10-10 06:00:00,electricity,1.668,kWh
2024-10-10 06:00:00,water,27.137,L
2024-10-10 07:00:00,electricity,1.927,kWh
2024-10-10 07:00:00,water,44.183,L
2024-10-10 08:00:00,electricity,1.553,kWh
2024-10-10 08:00:00,water,29.471,L
2024-10-10 09:00:00,electricity,1.56,kWh
2024-10-10 09:00:00,water,44.362,L
2024-10-10 10:00:00,electricity,1.01,kWh
2024-10-10 10:00:00,water,17.985,L
2024-10-10 11:00:00,electricity,1.541,kWh
2024-10-10 11:00:00,water,12.638,L
2024-10-10 12:00:00,electricity,1.206,kWh
2024-10-10 12:00:00,water,22.158,L
2024-10-10 13:00:00,electricity,1.303,kWh
2024-10-10 13:00:00,water,18.618,L
2024-10-10 14:00:00,electricity,1.2,kWh
2024-10-10 14:00:00,water,16.166,L
2024-10-10 15:00:00,electricity,1.412,kWh
2024-10-10 15:00:00,water,21.165,L
2024-10-10 16:00:00,electricity,1.27,kWh
2024-10-10 16:00:00,water,14.121,L
2024-10-10 17:00:00,electricity,2.066,kWh
2024-10-10 17:00:00,water,31.969,L
2024-10-10 18:00:00,electricity,2.481,kWh
2024-10-10 18:00:00,water,27.152,L
2024-10-10 19:00:00,electricity,2.035,kWh
2024-10-10 19:00:00,water,45.605,L
2024-10-10 20:00:00,electricity,2.177,kWh
2024-10-10 20:00:00,water,38.996,L
2024-10-10 21:00:00,electricity,1.875,kWh
2024-10-10 21:00:00,water,24.28,L
2024-10-10 22:00:00,electricity,1.132,kWh
2024-10-10 22:00:00,water,23.313,L
2024-10-10 23:00:00,electricity,1.344,kWh
2024-10-10 23:00:00,water,24.049,L
2024-10-11 00:00:00,electricity,0.424,kWh
2024-10-11 00:00:00,water,3.028,L
2024-10-11 01:00:00,electricity,0.45,kWh
2024-10-11 01:00:00,water,3.098,L
2024-10-11 02:00:00,electricity,0.528,kWh
2024-10-11 02:00:00,water,3.039,L
2024-10-11 03:00:00,electricity,0.499,kWh
2024-10-11 03:00:00,water,2.781,L
2024-10-11 04:00:00,electricity,0.633,kWh
2024-10-11 04:00:00,water,2.983,L
2024-10-11 05:00:00,electricity,0.625,kWh
2024-10-11 05:00:00,water,3.098,L
2024-10-11 06:00:00,electricity,1.567,kWh
2024-10-11 06:00:00,water,45.597,L
2024-10-11 07:00:00,electricity,1.812,kWh
2024-10-11 07:00:00,water,37.02,L
2024-10-11 08:00:00,electricity,1.845,kWh
2024-10-11 08:00:00,water,37.737,L
2024-10-11 09:00:00,electricity,1.613,kWh
2024-10-11 09:00:00,water,50.847,L
2024-10-11 10:00:00,electricity,1.123,kWh
2024-10-11 10:00:00,water,17.337,L
2024-10-11 11:00:00,electricity,1.318,kWh
2024-10-11 11:00:00,water,19.263,L
2024-10-11 12:00:00,electricity,1.297,kWh
2024-10-11 12:00:00,water,15.641,L
2024-10-11 13:00:00,electricity,1.262,kWh
2024-10-11 13:00:00,water,14.818,L
2024-10-11 14:00:00,electricity,1.378,kWh
2024-10-11 14:00:00,water,16.178,L
2024-10-11 15:00:00,electricity,1.221,kWh
2024-10-11 15:00:00,water,17.519,L
2024-10-11 16:00:00,electricity,1.168,kWh
2024-10-11 16:00:00,water,16.563,L
2024-10-11 17:00:00,electricity,2.402,kWh
2024-10-11 17:00:00,water,43.323,L
2024-10-11 18:00:00,electricity,2.468,kWh
2024-10-11 18:00:00,water,38.308,L
2024-10-11 19:00:00,electricity,2.096,kWh
2024-10-11 19:00:00,water,45.82,L
2024-10-11 20:00:00,electricity,2.597,kWh
2024-10-11 20:00:00,water,39.32,L
2024-10-11 21:00:00,electricity,1.955,kWh
2024-10-11 21:00:00,water,15.986,L
2024-10-11 22:00:00,electricity,1.244,kWh
2024-10-11 22:00:00,water,25.351,L
2024-10-11 23:00:00,electricity,1.286,kWh
2024-10-11 23:00:00,water,18.424,L
2024-10-12 00:00:00,electricity,0.405,kWh
2024-10-12 00:00:00,water,4.008,L
2024-10-12 01:00:00,electricity,0.408,kWh
2024-10-12 01:00:00,water,3.537,L
2024-10-12 02:00:00,electricity,0.513,kWh
2024-10-12 02:00:00,water,4.903,L
2024-10-12 03:00:00,electricity,0.395,kWh
2024-10-12 03:00:00,water,4.574,L
2024-10-12 04:00:00,electricity,0.537,kWh
2024-10-12 04:00:00,water,3.553,L
2024-10-12 05:00:00,electricity,0.451,kWh
2024-10-12 05:00:00,water,3.84,L
2024-10-12 06:00:00,electricity,1.417,kWh
2024-10-12 06:00:00,water,60.217,L
2024-10-12 07:00:00,electricity,1.471,kWh
2024-10-12 07:00:00,water,64.561,L
2024-10-12 08:00:00,electricity,1.759,kWh
2024-10-12 08:00:00,water,58.705,L
2024-10-12 09:00:00,electricity,1.264,kWh
2024-10-12 09:00:00,water,51.305,L
2024-10-12 10:00:00,electricity,0.959,kWh
2024-10-12 10:00:00,water,21.385,L
2024-10-12 11:00:00,electricity,0.998,kWh
2024-10-12 11:00:00,water,23.387,L
2024-10-12 12:00:00,electricity,1.083,kWh
2024-10-12 12:00:00,water,26.866,L
2024-10-12 13:00:00,electricity,0.894,kWh
2024-10-12 13:00:00,water,24.601,L
2024-10-12 14:00:00,electricity,1.082,kWh
2024-10-12 14:00:00,water,21.228,L
2024-10-12 15:00:00,electricity,1.263,kWh
2024-10-12 15:00:00,water,25.221,L
2024-10-12 16:00:00,electricity,1.096,kWh
2024-10-12 16:00:00,water,22.313,L
2024-10-12 17:00:00,electricity,1.887,kWh
2024-10-12 17:00:00,water,53.959,L
2024-10-12 18:00:00,electricity,1.824,kWh
2024-10-12 18:00:00,water,63.533,L
2024-10-12 19:00:00,electricity,2.119,kWh
2024-10-12 19:00:00,water,46.651,L
2024-10-12 20:00:00,electricity,1.783,kWh
2024-10-12 20:00:00,water,53.439,L
2024-10-12 21:00:00,electricity,2.303,kWh
2024-10-12 21:00:00,water,26.634,L
2024-10-12 22:00:00,electricity,1.289,kWh
2024-10-12 22:00:00,water,28.856,L
2024-10-12 23:00:00,electricity,1.108,kWh
2024-10-12 23:00:00,water,29.354,L
2024-10-13 00:00:00,electricity,0.432,kWh
2024-10-13 00:00:00,water,3.809,L
2024-10-13 01:00:00,electricity,0.477,kWh
2024-10-13 01:00:00,water,5.053,L
2024-10-13 02:00:00,electricity,0.479,kWh
2024-10-13 02:00:00,water,3.757,L
2024-10-13 03:00:00,electricity,0.397,kWh
2024-10-13 03:00:00,water,4.175,L
2024-10-13 04:00:00,electricity,0.409,kWh
2024-10-13 04:00:00,water,2.997,L
2024-10-13 05:00:00,electricity,0.375,kWh
2024-10-13 05:00:00,water,4.102,L
2024-10-13 06:00:00,electricity,1.461,kWh
2024-10-13 06:00:00,water,66.517,L
2024-10-13 07:00:00,electricity,1.498,kWh
2024-10-13 07:00:00,water,54.796,L
2024-10-13 08:00:00,electricity,1.214,kWh
2024-10-13 08:00:00,water,40.878,L
2024-10-13 09:00:00,electricity,1.34,kWh
2024-10-13 09:00:00,water,58.229,L
2024-10-13 10:00:00,electricity,0.934,kWh
2024-10-13 10:00:00,water,23.448,L
2024-10-13 11:00:00,electricity,0.983,kWh
2024-10-13 11:00:00,water,25.433,L
2024-10-13 12:00:00,electricity,1.14,kWh
2024-10-13 12:00:00,water,29.047,L
2024-10-13 13:00:00,electricity,1.001,kWh
2024-10-13 13:00:00,water,22.333,L
2024-10-13 14:00:00,electricity,1.048,kWh
2024-10-13 14:00:00,water,20.996,L
2024-10-13 15:00:00,electricity,0.904,kWh
2024-10-13 15:00:00,water,20.123,L
2024-10-13 16:00:00,electricity,1.1,kWh
2024-10-13 16:00:00,water,23.956,L
2024-10-13 17:00:00,electricity,1.935,kWh
2024-10-13 17:00:00,water,51.554,L
2024-10-13 18:00:00,electricity,1.802,kWh
2024-10-13 18:00:00,water,45.558,L
2024-10-13 19:00:00,electricity,1.907,kWh
2024-10-13 19:00:00,water,53.305,L
2024-10-13 20:00:00,electricity,1.979,kWh
2024-10-13 20:00:00,water,51.472,L
2024-10-13 21:00:00,electricity,1.786,kWh
2024-10-13 21:00:00,water,29.402,L
2024-10-13 22:00:00,electricity,0.921,kWh
2024-10-13 22:00:00,water,26.083,L
2024-10-13 23:00:00,electricity,1.275,kWh
2024-10-13 23:00:00,water,27.559,L
2024-10-14 00:00:00,electricity,0.495,kWh
2024-10-14 00:00:00,water,2.125,L
2024-10-14 01:00:00,electricity,0.523,kWh
2024-10-14 01:00:00,water,3.085,L
2024-10-14 02:00:00,electricity,0.581,kWh
2024-10-14 02:00:00,water,3.009,L
2024-10-14 03:00:00,electricity,0.714,kWh
2024-10-14 03:00:00,water,3.068,L
2024-10-14 04:00:00,electricity,0.462,kWh
2024-10-14 04:00:00,water,3.182,L
2024-10-14 05:00:00,electricity,0.552,kWh
2024-10-14 05:00:00,water,3.139,L
2024-10-14 06:00:00,electricity,1.595,kWh
2024-10-14 06:00:00,water,44.404,L
2024-10-14 07:00:00,electricity,1.624,kWh
2024-10-14 07:00:00,water,45.263,L
2024-10-14 08:00:00,electricity,1.592,kWh
2024-10-14 08:00:00,water,37.417,L
2024-10-14 09:00:00,electricity,1.523,kWh
2024-10-14 09:00:00,water,41.848,L
2024-10-14 10:00:00,electricity,1.315,kWh
2024-10-14 10:00:00,water,18.109,L
2024-10-14 11:00:00,electricity,1.125,kWh
2024-10-14 11:00:00,water,16.411,L
2024-10-14 12:00:00,electricity,1.445,kWh
2024-10-14 12:00:00,water,19.858,L
2024-10-14 13:00:00,electricity,1.327,kWh
2024-10-14 13:00:00,water,16.577,L
2024-10-14 14:00:00,electricity,1.376,kWh
2024-10-14 14:00:00,water,18.467,L
2024-10-14 15:00:00,electricity,1.258,kWh
2024-10-14 15:00:00,water,18.252,L
2024-10-14 16:00:00,electricity,1.272,kWh
2024-10-14 16:00:00,water,19.612,L
2024-10-14 17:00:00,electricity,2.444,kWh
2024-10-14 17:00:00,water,41.554,L
2024-10-14 18:00:00,electricity,2.099,kWh
2024-10-14 18:00:00,water,40.623,L
2024-10-14 19:00:00,electricity,2.291,kWh
2024-10-14 19:00:00,water,28.023,L
2024-10-14 20:00:00,electricity,2.172,kWh
2024-10-14 20:00:00,water,42.874,L
2024-10-14 21:00:00,electricity,2.164,kWh
2024-10-14 21:00:00,water,26.624,L
2024-10-14 22:00:00,electricity,1.042,kWh
2024-10-14 22:00:00,water,21.198,L
2024-10-14 23:00:00,electricity,1.497,kWh
2024-10-14 23:00:00,water,23.139,L
2024-10-15 00:00:00,electricity,6.208,kWh
2024-10-15 00:00:00,water,2.679,L
2024-10-15 01:00:00,electricity,0.589,kWh
2024-10-15 01:00:00,water,2.299,L
2024-10-15 02:00:00,electricity,0.584,kWh
2024-10-15 02:00:00,water,2.734,L
2024-10-15 03:00:00,electricity,0.46,kWh
2024-10-15 03:00:00,water,2.806,L
2024-10-15 04:00:00,electricity,0.471,kWh
2024-10-15 04:00:00,water,2.872,L
2024-10-15 05:00:00,electricity,0.663,kWh
2024-10-15 05:00:00,water,2.655,L
2024-10-15 06:00:00,electricity,2.016,kWh
2024-10-15 06:00:00,water,41.04,L
2024-10-15 07:00:00,electricity,1.711,kWh
2024-10-15 07:00:00,water,44.941,L
2024-10-15 08:00:00,electricity,1.76,kWh
2024-10-15 08:00:00,water,40.841,L
2024-10-15 09:00:00,electricity,1.608,kWh
2024-10-15 09:00:00,water,47.935,L
2024-10-15 10:00:00,electricity,1.377,kWh
2024-10-15 10:00:00,water,19.472,L
2024-10-15 11:00:00,electricity,1.225,kWh
2024-10-15 11:00:00,water,23.142,L
2024-10-15 12:00:00,electricity,1.052,kWh
2024-10-15 12:00:00,water,20.431,L
2024-10-15 13:00:00,electricity,1.146,kWh
2024-10-15 13:00:00,water,18.525,L
2024-10-15 14:00:00,electricity,1.323,kWh
2024-10-15 14:00:00,water,16.66,L
2024-10-15 15:00:00,electricity,1.171,kWh
2024-10-15 15:00:00,water,18.634,L
2024-10-15 16:00:00,electricity,1.311,kWh
2024-10-15 16:00:00,water,18.705,L
2024-10-15 17:00:00,electricity,2.121,kWh
2024-10-15 17:00:00,water,35.19,L
2024-10-15 18:00:00,electricity,2.19,kWh
2024-10-15 18:00:00,water,41.027,L
2024-10-15 19:00:00,electricity,2.579,kWh
2024-10-15 19:00:00,water,31.209,L
2024-10-15 20:00:00,electricity,2.435,kWh
2024-10-15 20:00:00,water,36.4,L
2024-10-15 21:00:00,electricity,2.374,kWh
2024-10-15 21:00:00,water,24.001,L
2024-10-15 22:00:00,electricity,1.436,kWh
2024-10-15 22:00:00,water,21.724,L
2024-10-15 23:00:00,electricity,1.383,kWh
2024-10-15 23:00:00,water,21.942,L
2024-10-16 00:00:00,electricity,0.604,kWh
2024-10-16 00:00:00,water,2.95,L
2024-10-16 01:00:00,electricity,0.504,kWh
2024-10-16 01:00:00,water,2.699,L
2024-10-16 02:00:00,electricity,0.505,kWh
2024-10-16 02:00:00,water,3.423,L
2024-10-16 03:00:00,electricity,0.459,kWh
2024-10-16 03:00:00,water,2.634,L
2024-10-16 04:00:00,electricity,0.505,kWh
2024-10-16 04:00:00,water,3.115,L
2024-10-16 05:00:00,electricity,0.579,kWh
2024-10-16 05:00:00,water,3.149,L
2024-10-16 06:00:00,electricity,1.939,kWh
2024-10-16 06:00:00,water,39.877,L
2024-10-16 07:00:00,electricity,1.881,kWh
2024-10-16 07:00:00,water,45.395,L
2024-10-16 08:00:00,electricity,1.408,kWh
2024-10-16 08:00:00,water,40.088,L
2024-10-16 09:00:00,electricity,1.902,kWh
2024-10-16 09:00:00,water,52.512,L
2024-10-16 10:00:00,electricity,1.077,kWh
2024-10-16 10:00:00,water,15.54,L
2024-10-16 11:00:00,electricity,1.439,kWh
2024-10-16 11:00:00,water,16.588,L
2024-10-16 12:00:00,electricity,1.271,kWh
2024-10-16 12:00:00,water,15.356,L
2024-10-16 13:00:00,electricity,1.413,kWh
2024-10-16 13:00:00,water,15.067,L
2024-10-16 14:00:00,electricity,1.144,kWh
2024-10-16 14:00:00,water,21.437,L
2024-10-16 15:00:00,electricity,1.475,kWh
2024-10-16 15:00:00,water,19.172,L
2024-10-16 16:00:00,electricity,1.127,kWh
2024-10-16 16:00:00,water,18.303,L
2024-10-16 17:00:00,electricity,2.217,kWh
2024-10-16 17:00:00,water,34.545,L
2024-10-16 18:00:00,electricity,2.139,kWh
2024-10-16 18:00:00,water,41.584,L
2024-10-16 19:00:00,electricity,1.959,kWh
2024-10-16 19:00:00,water,33.791,L
2024-10-16 20:00:00,electricity,2.398,kWh
2024-10-16 20:00:00,water,41.071,L
2024-10-16 21:00:00,electricity,2.805,kWh
2024-10-16 21:00:00,water,20.144,L
2024-10-16 22:00:00,electricity,1.672,kWh
2024-10-16 22:00:00,water,20.76,L
2024-10-16 23:00:00,electricity,1.333,kWh
2024-10-16 23:00:00,water,24.547,L
2024-10-17 00:00:00,electricity,0.587,kWh
2024-10-17 00:00:00,water,3.311,L
2024-10-17 01:00:00,electricity,0.54,kWh
2024-10-17 01:00:00,water,3.215,L
2024-10-17 02:00:00,electricity,0.554,kWh
2024-10-17 02:00:00,water,2.622,L
2024-10-17 03:00:00,electricity,0.51,kWh
2024-10-17 03:00:00,water,2.839,L
2024-10-17 04:00:00,electricity,0.538,kWh
2024-10-17 04:00:00,water,3.056,L
2024-10-17 05:00:00,electricity,0.556,kWh
2024-10-17 05:00:00,water,2.694,L
2024-10-17 06:00:00,electricity,1.617,kWh
2024-10-17 06:00:00,water,52.403,L
2024-10-17 07:00:00,electricity,1.703,kWh
2024-10-17 07:00:00,water,32.029,L
2024-10-17 08:00:00,electricity,1.706,kWh
2024-10-17 08:00:00,water,40.795,L
2024-10-17 09:00:00,electricity,1.858,kWh
2024-10-17 09:00:00,water,42.248,L
2024-10-17 10:00:00,electricity,1.179,kWh
2024-10-17 10:00:00,water,11.857,L
2024-10-17 11:00:00,electricity,1.313,kWh
2024-10-17 11:00:00,water,14.984,L
2024-10-17 12:00:00,electricity,1.572,kWh
2024-10-17 12:00:00,water,19.351,L
2024-10-17 13:00:00,electricity,1.474,kWh
2024-10-17 13:00:00,water,18.065,L
2024-10-17 14:00:00,electricity,1.498,kWh
2024-10-17 14:00:00,water,21.398,L
2024-10-17 15:00:00,electricity,1.323,kWh
2024-10-17 15:00:00,water,21.338,L
2024-10-17 16:00:00,electricity,1.362,kWh
2024-10-17 16:00:00,water,18.935,L
2024-10-17 17:00:00,electricity,2.614,kWh
2024-10-17 17:00:00,water,38.91,L
2024-10-17 18:00:00,electricity,2.747,kWh
2024-10-17 18:00:00,water,37.797,L
2024-10-17 19:00:00,electricity,1.912,kWh
2024-10-17 19:00:00,water,25.552,L
2024-10-17 20:00:00,electricity,2.063,kWh
2024-10-17 20:00:00,water,31.224,L
2024-10-17 21:00:00,electricity,2.687,kWh
2024-10-17 21:00:00,water,22.772,L
2024-10-17 22:00:00,electricity,1.283,kWh
2024-10-17 22:00:00,water,24.163,L
2024-10-17 23:00:00,electricity,1.231,kWh
2024-10-17 23:00:00,water,23.282,L
2024-10-18 00:00:00,electricity,0.462,kWh
2024-10-18 00:00:00,water,2.679,L
2024-10-18 01:00:00,electricity,0.499,kWh
2024-10-18 01:00:00,water,3.337,L
2024-10-18 02:00:00,electricity,0.454,kWh
2024-10-18 02:00:00,water,3.534,L
2024-10-18 03:00:00,electricity,0.638,kWh
2024-10-18 03:00:00,water,3.338,L
2024-10-18 04:00:00,electricity,0.527,kWh
2024-10-18 04:00:00,water,3.356,L
2024-10-18 05:00:00,electricity,0.525,kWh
2024-10-18 05:00:00,water,2.799,L
2024-10-18 06:00:00,electricity,1.817,kWh
2024-10-18 06:00:00,water,50.81,L
2024-10-18 07:00:00,electricity,1.881,kWh
2024-10-18 07:00:00,water,45.787,L
2024-10-18 08:00:00,electricity,1.878,kWh
2024-10-18 08:00:00,water,47.762,L
2024-10-18 09:00:00,electricity,1.9,kWh
2024-10-18 09:00:00,water,46.973,L
2024-10-18 10:00:00,electricity,1.237,kWh
2024-10-18 10:00:00,water,17.738,L
2024-10-18 11:00:00,electricity,1.281,kWh
2024-10-18 11:00:00,water,16.142,L
2024-10-18 12:00:00,electricity,1.422,kWh
2024-10-18 12:00:00,water,17.823,L
2024-10-18 13:00:00,electricity,1.25,kWh
2024-10-18 13:00:00,water,20.131,L
2024-10-18 14:00:00,electricity,1.319,kWh
2024-10-18 14:00:00,water,17.046,L
2024-10-18 15:00:00,electricity,1.373,kWh
2024-10-18 15:00:00,water,19.93,L
2024-10-18 16:00:00,electricity,1.424,kWh
2024-10-18 16:00:00,water,19.592,L
2024-10-18 17:00:00,electricity,1.954,kWh
2024-10-18 17:00:00,water,36.155,L
2024-10-18 18:00:00,electricity,2.546,kWh
2024-10-18 18:00:00,water,43.75,L
2024-10-18 19:00:00,electricity,2.32,kWh
2024-10-18 19:00:00,water,35.9,L
2024-10-18 20:00:00,electricity,2.544,kWh
2024-10-18 20:00:00,water,44.293,L
2024-10-18 21:00:00,electricity,2.561,kWh
2024-10-18 21:00:00,water,23.672,L
2024-10-18 22:00:00,electricity,1.532,kWh
2024-10-18 22:00:00,water,22.457,L
2024-10-18 23:00:00,electricity,1.499,kWh
2024-10-18 23:00:00,water,20.103,L
2024-10-19 00:00:00,electricity,0.49,kWh
2024-10-19 00:00:00,water,3.859,L
2024-10-19 01:00:00,electricity,0.494,kWh
2024-10-19 01:00:00,water,3.805,L
2024-10-19 02:00:00,electricity,0.445,kWh
2024-10-19 02:00:00,water,3.311,L
2024-10-19 03:00:00,electricity,0.433,kWh
2024-10-19 03:00:00,water,3.798,L
2024-10-19 04:00:00,electricity,0.47,kWh
2024-10-19 04:00:00,water,3.524,L
2024-10-19 05:00:00,electricity,0.464,kWh
2024-10-19 05:00:00,water,4.174,L
2024-10-19 06:00:00,electricity,1.361,kWh
2024-10-19 06:00:00,water,67.67,L
2024-10-19 07:00:00,electricity,1.461,kWh
2024-10-19 07:00:00,water,49.887,L
2024-10-19 08:00:00,electricity,1.399,kWh
2024-10-19 08:00:00,water,70.52,L
2024-10-19 09:00:00,electricity,1.284,kWh
2024-10-19 09:00:00,water,57.598,L
2024-10-19 10:00:00,electricity,1.219,kWh
2024-10-19 10:00:00,water,20.662,L
2024-10-19 11:00:00,electricity,1.086,kWh
2024-10-19 11:00:00,water,25.528,L
2024-10-19 12:00:00,electricity,1.301,kWh
2024-10-19 12:00:00,water,22.146,L
2024-10-19 13:00:00,electricity,0.904,kWh
2024-10-19 13:00:00,water,23.17,L
2024-10-19 14:00:00,electricity,1.02,kWh
2024-10-19 14:00:00,water,22.265,L
2024-10-19 15:00:00,electricity,1.084,kWh
2024-10-19 15:00:00,water,21.107,L
2024-10-19 16:00:00,electricity,1.203,kWh
2024-10-19 16:00:00,water,25.433,L
2024-10-19 17:00:00,electricity,2.022,kWh
2024-10-19 17:00:00,water,47.075,L
2024-10-19 18:00:00,electricity,2.004,kWh
2024-10-19 18:00:00,water,40.346,L
2024-10-19 19:00:00,electricity,1.725,kWh
2024-10-19 19:00:00,water,51.974,L
2024-10-19 20:00:00,electricity,1.719,kWh
2024-10-19 20:00:00,water,41.697,L
2024-10-19 21:00:00,electricity,2.007,kWh
2024-10-19 21:00:00,water,25.202,L
2024-10-19 22:00:00,electricity,0.933,kWh
2024-10-19 22:00:00,water,33.436,L
2024-10-19 23:00:00,electricity,1.023,kWh
2024-10-19 23:00:00,water,25.051,L
2024-10-20 00:00:00,electricity,0.454,kWh
2024-10-20 00:00:00,water,2.816,L
2024-10-20 01:00:00,electricity,0.39,kWh
2024-10-20 01:00:00,water,4.191,L
2024-10-20 02:00:00,electricity,0.501,kWh
2024-10-20 02:00:00,water,3.758,L
2024-10-20 03:00:00,electricity,0.485,kWh
2024-10-20 03:00:00,water,3.798,L
2024-10-20 04:00:00,electricity,0.364,kWh
2024-10-20 04:00:00,water,3.753,L
2024-10-20 05:00:00,electricity,0.392,kWh
2024-10-20 05:00:00,water,4.008,L
2024-10-20 06:00:00,electricity,1.083,kWh
